symbol,qty,entry_date,entry_price,exit_date,exit_price,gross_pnl,charges,dividends,net_pnl,holding_days,exit_reason
INFY,177,2014-02-21,468.16749999999996,2014-03-14,416.45625,-9152.891249999991,190.2052226456725,0.0,-9343.096472645664,21,bear_cross
BHARTIARTL,319,2014-03-18,268.7943334960937,2014-03-20,268.8471936035156,16.86237426758828,206.12487105166093,0.0,-189.26249678407265,2,bear_cross
GAIL,1336,2014-01-13,64.99022590637206,2014-03-24,66.34002090454102,1803.3261175537307,210.3844033985281,1127.25,2720.1917141552026,70,bear_cross
LUPIN,87,2014-02-20,946.3599999999999,2014-03-24,949.7197256469728,292.2961312866464,198.81938809621352,0.0,93.47674319043287,32,bear_cross
BATAINDIA,159,2014-02-17,511.275,2014-04-15,535.15875,3797.5162500000124,200.1405962355475,0.0,3597.375653764465,57,bear_cross
TITAN,371,2014-02-10,225.5625,2014-04-25,254.3625,10684.800000000005,212.60494778305002,0.0,10472.195052216955,74,bear_cross
DABUR,491,2014-02-05,170.32474388122557,2014-04-28,177.555,3550.055754318247,205.082651375048,0.0,3344.973102943199,82,bear_cross
TATAPOWER,1099,2014-02-20,74.05674283981323,2014-05-02,78.75262195587159,5160.771148548142,201.7676157900034,0.0,4959.003532758139,71,bear_cross
BHEL,697,2014-04-29,125.1788353729248,2014-05-02,120.96349594116211,-2938.0915839385925,206.4060705956168,0.0,-3144.4976545342097,3,bear_cross
IOC,1961,2014-04-29,44.60289404869079,2014-05-02,44.255748224258426,-680.7529617118719,209.2298015188581,0.0,-889.98276323073,3,bear_cross
TATACOMM,481,2014-03-25,178.61259323120117,2014-05-05,172.79794052124024,-2796.8479534912117,203.57804416324205,0.0,-3000.425997654454,41,bear_cross
VOLTAS,87,2014-02-10,119.2975,2014-05-06,155.11125,3115.7962500000012,41.6634080571175,0.0,3074.1328419428837,85,bear_cross
EXIDEIND,15,2014-02-18,107.518125,2014-05-07,115.71000000000001,122.87812500000015,19.05558872490625,0.0,103.8225362750939,78,bear_cross
ADANIPORTS,525,2014-02-18,152.38,2014-05-08,189.57487804412844,19527.310973167434,213.58159716142978,0.0,19313.729376006002,79,bear_cross
CIPLA,219,2014-03-24,398.995,2014-05-08,390.02250000000004,-1964.9774999999931,207.705381754495,0.0,-2172.682881754488,45,bear_cross
M&MFIN,565,2014-05-05,149.56592975616454,2014-05-08,144.3194799041748,-2964.244166374194,200.27205786799806,0.0,-3164.516224242192,3,bear_cross
GLENMARK,154,2014-03-20,545.8612499999999,2014-05-15,563.6872256469727,2745.200249633808,205.21144074776157,0.0,2539.9888088860466,56,bear_cross
SUNPHARMA,138,2014-04-15,633.5799999999999,2014-05-19,611.4675000000001,-3051.524999999978,206.69863105633002,0.0,-3258.223631056308,34,bear_cross
DRREDDY,155,2014-05-05,551.375,2014-05-19,480.795,-10939.899999999998,194.13026815810002,0.0,-11134.030268158098,14,bear_cross
INFY,4,2014-05-19,400.749375,2014-05-20,380.1721875,-82.30874999999992,18.8209804828675,0.0,-101.12973048286742,1,bear_cross
IDEA,971,2014-05-19,87.64908010482787,2014-05-29,81.25746019363403,-6206.2629337692215,198.24923177013324,0.0,-6404.512165539355,10,bear_cross
IOC,1802,2014-05-09,46.758270578384405,2014-06-20,55.02874746322633,14903.399346485152,218.25998329306967,0.0,14685.139363192082,42,bear_cross
BHARTIARTL,308,2014-05-20,307.19352836608886,2014-06-20,302.1552857208252,-1551.7787347412088,224.23211268512125,0.0,-1776.01084742633,31,bear_cross
AMBUJACEM,12,2014-05-15,222.85575305938718,2014-06-24,220.94625000000002,-22.914036712645952,21.265974684936815,0.0,-44.18001139758277,40,bear_cross
OIL,511,2014-05-12,165.44595439910887,2014-06-25,199.5000456619263,17401.640635299704,221.48458634588332,0.0,17180.156048953817,44,bear_cross
PFC,1071,2014-05-08,79.19749999999999,2014-07-11,120.73740091323853,44489.23387807848,250.2031144647919,0.0,44239.030763613686,64,bear_cross
INDUSINDBK,172,2014-06-24,572.2269877624511,2014-07-11,534.8096493530273,-6435.782206420892,227.6362456091795,0.0,-6663.418452030072,17,bear_cross
AXISBANK,198,2014-06-25,387.7669877624512,2014-07-14,362.6510975646973,-4972.946259155275,180.99734793347017,0.0,-5153.943607088745,19,bear_cross
BAJAJ-AUTO,32,2014-05-29,1959.8373260498047,2014-07-15,2125.17375,5290.765566406248,160.35729917657585,1600.0,6730.408267229672,47,bear_cross
TITAN,312,2014-05-07,279.19624999999996,2014-07-16,324.68625000000003,14192.880000000021,223.86543908404002,655.2,14624.214560915982,70,bear_cross
ABREL,221,2014-05-08,382.00261276245124,2014-07-17,563.6872256469727,40152.29944747924,244.81859967667293,1215.5,41122.98084780257,70,bear_cross
AUROPHARMA,276,2014-07-21,366.4638627624512,2014-07-28,345.5090625,-5783.524872436519,234.36657964169535,0.0,-6017.891452078215,7,bear_cross
DLF,459,2014-07-18,219.9986219406128,2014-07-30,192.06862804412842,-12819.867198486329,226.70070135040194,0.0,-13046.56789983673,12,bear_cross
ZEEL,337,2014-06-24,290.1736372375488,2014-08-04,289.32486282348634,-286.0369775390495,232.60432682396333,674.0,155.35869563698714,41,bear_cross
TMPV,4,2014-06-25,437.4604306030273,2014-08-04,436.51221611022953,-3.792857971191097,19.22913412850667,7.915104,-15.106888099697766,40,bear_cross
RELIANCE,409,2014-07-30,230.07125659942625,2014-08-05,224.6143486404419,-2231.875355224597,222.3775437630683,0.0,-2454.2528989876655,6,bear_cross
ADANIPORTS,411,2014-05-12,207.01624999999999,2014-08-06,265.18538108825686,23907.512877273577,229.43698679110582,411.0,24089.075890482472,86,bear_cross
INDUSINDBK,185,2014-08-07,549.620625,2014-08-08,543.3382621765137,-1162.23712234497,240.3527621961441,0.0,-1402.589884541114,1,bear_cross
AXISBANK,255,2014-07-21,403.80698776245123,2014-08-11,373.065,-7839.206879425064,236.29819092277057,0.0,-8075.505070347835,21,bear_cross
BPCL,948,2014-08-08,95.73875,2014-08-11,95.11993394851685,-586.637616806027,216.6561010485197,0.0,-803.2937178545468,3,bear_cross
PNB,11,2014-08-04,192.09904510498046,2014-08-12,184.03875000000002,-88.66324615478484,19.949247084578666,0.0,-108.6124932393635,8,bear_cross
TATASTEEL,1901,2014-07-21,53.868680343627936,2014-08-14,50.71093288421631,-6002.877920341497,236.94303037469123,0.0,-6239.820950716188,24,bear_cross
BANKBARODA,441,2014-07-28,173.2320030593872,2014-09-05,173.9939176940918,336.0043539047266,185.65378281580448,0.0,150.35057108892212,39,bear_cross
COALINDIA,204,2014-09-05,378.945,2014-09-17,343.14000000000004,-7304.21999999999,179.75116054804,0.0,-7483.971160548031,12,bear_cross
BPCL,992,2014-08-18,103.090419216156,2014-09-23,112.0691234779358,8906.874627685573,252.10199252308612,2810.6663360000002,11465.438971162488,36,bear_cross
ADANIENT,1379,2014-08-12,74.0171773147583,2014-09-25,74.15255578994751,186.68691728592546,242.61953575230075,0.0,-55.93261846637529,44,bear_cross
UNITDSPR,234,2014-09-22,470.17249999999996,2014-09-26,468.1666463470459,-469.36975479124646,259.627701296541,0.0,-728.9974560877874,4,bear_cross
BHARATFORG,360,2014-05-13,224.1088780593872,2014-09-29,408.9251371765138,66533.85328216557,263.85866223474034,450.0,66719.99461993082,139,bear_cross
AMBUJACEM,515,2014-09-25,212.63025611877438,2014-09-29,212.76675304412842,70.29591655732958,259.0400332743153,0.0,-188.7441167169857,4,bear_cross
IDEA,1223,2014-07-21,84.20356763839722,2014-10-08,99.24116632461548,18390.98319324493,263.53219905790127,294.97292400000003,18422.423918187033,79,bear_cross
UNITDSPR,229,2014-09-30,476.9894877624512,2014-10-09,463.6379878234864,-3057.493486022931,255.18567131337466,0.0,-3312.6791573363057,9,bear_cross
WOCKPHARMA,188,2014-07-21,543.4853910827636,2014-10-14,712.7265962219238,31817.346566162123,275.66823637407356,0.0,31541.67832978805,85,bear_cross
SUNPHARMA,136,2014-10-09,801.49875,2014-10-14,795.50625,-814.9799999999932,257.00756388808,0.0,-1071.9875638880733,5,bear_cross
MARUTI,34,2014-08-04,2596.475,2014-10-16,2948.7098474121094,11975.984812011724,224.17069558168984,408.0,12159.814116430034,73,bear_cross
IFCI,3126,2014-09-26,34.4860015296936,2014-10-16,33.31650152206421,-3655.857023849489,251.38933571860383,0.0,-3907.246359568093,20,bear_cross
TITAN,293,2014-08-11,342.8048872375488,2014-10-20,384.0375,12081.1555393982,251.33725629143532,0.0,11829.818283106764,70,bear_cross
ASIANPAINT,166,2014-10-14,665.5597744750976,2014-10-21,650.37,-2521.502562866198,258.5279100252027,0.0,-2780.0304728914007,7,bear_cross
TVSMOTOR,20,2014-08-11,171.82849388122557,2014-11-21,233.41500000000002,1231.730122375489,24.26352612191061,0.0,1207.4665962535782,102,bear_cross
UNIONBANK,507,2014-10-17,210.52499999999998,2014-11-25,213.465,1490.5800000000133,254.35425960957997,0.0,1236.2257403904334,39,bear_cross
NTPC,913,2014-10-09,120.46708078384398,2014-11-26,116.45812500000001,-3660.1766306495474,256.24207293201056,0.0,-3916.418703581558,48,bear_cross
BHARTIARTL,22,2014-11-25,366.73486328125,2014-11-28,347.0156016540528,-433.823755798339,32.84010337501492,0.0,-466.6638591733539,3,bear_cross
BPCL,943,2014-10-21,116.9165625,2014-12-09,115.23618902206421,-1584.5921896934483,258.9868156424301,0.0,-1843.5790053358783,49,bear_cross
SAIL,1398,2014-10-20,78.2451280593872,2014-12-10,79.05187500000001,1127.83222297671,259.8748383026991,0.0,867.9573846740108,51,bear_cross
HCLTECH,265,2014-11-21,415.03499999999997,2014-12-10,390.271875,-6562.228124999985,253.2266400010563,0.0,-6815.454765001041,19,bear_cross
FEDERALBNK,1664,2014-10-10,65.413125,2014-12-11,70.22400152206421,8005.298532714862,265.8098354109096,0.0,7739.488697303952,62,bear_cross
BHEL,718,2014-10-16,151.4443323135376,2014-12-15,162.85849594116212,8195.369484634413,265.7613760013156,0.0,7929.608108633098,60,bear_cross
PFC,1046,2014-10-21,104.88155275344849,2014-12-15,109.4257469558716,4753.227135734577,264.3464834031264,0.0,4488.880652331451,55,bear_cross
BIOCON,1541,2014-11-28,76.5993536567688,2014-12-17,70.84743902206421,-8863.700452079775,268.7606713900651,0.0,-9132.46112346984,19,bear_cross
HINDPETRO,1680,2014-08-06,61.93964973449707,2014-12-18,81.44033620834351,32761.153276062025,280.8374646640843,3857.77728,36338.09309139794,134,bear_cross
CIPLA,143,2014-11-28,643.605,2014-12-18,607.4775000000001,-5166.232499999992,214.74223760528503,0.0,-5380.974737605277,20,bear_cross
SBIN,351,2014-10-21,258.645,2014-12-24,305.235,16353.090000000011,234.28300509328,0.0,16118.80699490673,64,bear_cross
HINDPETRO,1313,2014-12-24,84.02434873580933,2014-12-30,81.26300050735475,-3625.650223960863,257.0288208029341,0.0,-3882.679044763797,6,bear_cross
MARUTI,32,2014-12-24,3408.5,2015-01-02,3351.6000000000004,-1820.7999999999884,256.1157856192,0.0,-2076.9157856191882,9,bear_cross
ICICIBANK,342,2014-12-26,322.7594457244873,2015-01-12,310.8119345855713,-4086.0488095092765,256.68415653144854,0.0,-4342.732966040725,17,bear_cross
FEDERALBNK,1489,2014-12-26,74.0847515296936,2015-01-22,72.36862804412843,-2555.3078700065485,258.113003527806,0.0,-2813.4208735343545,27,bear_cross
BANKINDIA,379,2014-12-23,291.72749999999996,2015-01-30,281.7438871765137,-3783.789260101301,257.4003957135053,0.0,-4041.1896558148064,38,bear_cross
UNIONBANK,484,2014-12-23,229.4722438812256,2015-02-02,206.6819969558716,-11030.479511871341,250.9946936687842,0.0,-11281.474205540124,41,bear_cross
MOTHERSON,3170,2014-12-26,34.86440183639526,2015-02-06,35.36882246017456,1599.0133773803918,262.88539053541115,0.0,1336.1279868449808,42,bear_cross
ADANIPORTS,379,2014-12-30,294.53448776245114,2015-02-09,295.9582621765137,539.6105029297116,264.2523791699612,0.0,275.35812375975047,41,bear_cross
TVSMOTOR,47,2014-12-09,243.6576280593872,2015-02-10,292.2176371765137,2282.320428504944,43.18603640196248,35.25,2274.3843921029816,63,bear_cross
YESBANK,757,2014-12-22,145.56299694061278,2015-02-10,157.54515243530275,9070.491709480313,269.90446140089017,0.0,8800.587248079422,50,bear_cross
IOC,1829,2015-01-30,58.479165391921995,2015-02-10,53.00881224632264,-10005.275903301219,242.92278410984295,0.0,-10248.198687411063,11,bear_cross
BHARTIARTL,337,2015-01-22,337.3256165313721,2015-02-13,318.067645111084,-6489.936368637081,261.5211098854328,0.0,-6751.457478522514,22,bear_cross
YESBANK,662,2015-02-13,168.82099388122558,2015-02-24,161.99399391174316,-4519.473979797359,259.2953427282511,0.0,-4778.769322525611,11,bear_cross
NMDC,3173,2015-02-03,36.47336416244506,2015-02-26,34.98802863121033,-4712.969640607804,267.92819526448193,4495.084390999999,-485.8134448722867,23,bear_cross
EICHERMOT,75,2014-12-23,1482.9982989501952,2015-03-02,1650.8625000000002,12589.81507873537,275.8551805628692,0.0,12313.959898172501,69,bear_cross
RPOWER,123,2015-02-24,62.6061257648468,2015-03-10,58.254001522064215,-535.3112818622582,31.916948628970662,0.0,-567.2282304912288,14,bear_cross
HINDALCO,728,2015-02-11,149.9238780593872,2015-03-11,138.50288108825686,-8314.485794982884,249.54068104831865,0.0,-8564.026476031202,28,bear_cross
JSWENERGY,978,2015-02-16,114.6860015296936,2015-03-11,110.3234984779358,-4266.527984619127,260.4552652712927,0.0,-4526.98324989042,23,bear_cross
ADANIPORTS,322,2015-03-02,335.33625,2015-03-11,318.1027439117432,-5549.1889604187,249.8145944745979,0.0,-5799.003554893297,9,bear_cross
VEDL,435,2015-02-06,208.01874999999998,2015-03-12,194.1633689117432,-6027.090773391705,210.40659575201377,0.0,-6237.497369143718,34,bear_cross
EICHERMOT,18,2015-03-11,1606.0049999999999,2015-03-12,1609.9650000000001,71.28000000000475,79.72901182876001,0.0,-8.449011828755253,1,bear_cross
ICICIBANK,7,2015-03-11,304.03091743469236,2015-03-12,306.09648834228517,14.4589963531497,20.089881283928726,0.0,-5.630884930779025,1,bear_cross
M&M,162,2015-02-26,635.08375,2015-03-23,584.7594131469726,-8152.542570190435,235.77909899923907,0.0,-8388.321669189674,25,bear_cross
BPCL,763,2015-03-25,123.641669216156,2015-03-26,123.50712398529053,-102.6580111503536,225.11913709422316,0.0,-327.7771482445768,1,bear_cross
BOSCHLTD,5,2015-01-02,19463.5375,2015-03-30,25474.155000000002,30053.08750000002,263.03081225327503,0.0,29790.056687746746,87,bear_cross
GLENMARK,146,2015-02-12,756.9877255249023,2015-03-30,781.0425,3511.9970733642645,264.87005167356483,0.0,3247.1270216906996,46,bear_cross
BIOCON,1489,2015-02-16,75.2877484703064,2015-03-30,71.16331300735474,-6141.284404335011,258.3781121370685,0.0,-6399.662516472079,42,bear_cross
MARUTI,30,2015-04-06,3655.115,2015-04-13,3651.8475000000003,-98.02499999998417,259.19661967824993,0.0,-357.2216196782341,7,bear_cross
INDUSTOWER,281,2015-03-13,389.02011276245116,2015-04-20,372.0675,-4763.684186248778,253.6026742904669,0.0,-5017.286860539245,38,bear_cross
HINDPETRO,1279,2015-01-12,88.33139228820801,2015-04-23,96.49888607025147,10446.224547233593,277.52700445168404,0.0,10168.697542781909,101,bear_cross
UPL,323,2015-03-30,293.8661646270752,2015-04-23,287.87850608825687,-1934.0137080383183,224.5100637095813,0.0,-2158.5237717478994,24,bear_cross
ASHOKLEY,2956,2015-04-06,37.56868597030639,2015-04-24,35.11200076103211,-7261.961478614782,254.87852411490144,0.0,-7516.840002729684,18,bear_cross
ADANIPORTS,59,2015-04-13,321.30125,2015-04-28,306.2325,-889.056249999998,56.592945432197496,0.0,-945.6491954321956,15,bear_cross
BHARTIARTL,305,2015-03-13,360.4554710388183,2015-04-29,354.20762901306153,-1905.591817855814,257.95655313161416,0.0,-2163.5483709874284,47,bear_cross
BPCL,802,2015-04-01,135.4962363052368,2015-04-30,125.69331047058107,-7861.946519393902,248.94979880345633,0.0,-8110.896318197359,29,bear_cross
IDEA,1039,2015-03-13,105.39046651840209,2015-05-04,107.0000180053711,1672.323994960802,260.69333855128934,0.0,1411.6306564095128,52,bear_cross
BANKBARODA,596,2015-04-20,177.94375,2015-05-05,170.17350608825686,-4631.0653713989095,246.48697363101854,0.0,-4877.552345029928,15,bear_cross
APOLLOTYRE,607,2015-05-06,175.4375,2015-05-07,164.83687500000002,-6434.5793749999875,245.58621008564876,0.0,-6680.165585085636,1,bear_cross
SAMMAANCAP,203,2015-04-30,529.9132151794433,2015-05-13,494.1047209167481,-7269.124335327138,247.12729465801658,1628.5618160000001,-5887.689813985155,13,bear_cross
ICICIBANK,353,2015-05-04,303.25624999999997,2015-05-13,283.9701191711426,-6808.004182586656,246.4422504714345,0.0,-7054.44643305809,9,bear_cross
MARUTI,28,2015-05-04,3806.4925,2015-05-13,3610.9500000000003,-5475.189999999988,246.78445041634,0.0,-5721.974450416328,9,bear_cross
AUROPHARMA,163,2015-03-16,576.4375,2015-05-14,662.83875,14083.403750000001,238.9920135124225,0.0,13844.411736487578,59,bear_cross
YESBANK,633,2015-05-04,169.82349388122557,2015-05-14,167.46030487060548,-1495.898643722517,252.95159046620967,0.0,-1748.8502341887265,10,bear_cross
M&MFIN,687,2015-03-10,161.36249851226805,2015-05-26,161.13547359466554,-155.9661183929217,261.81204004151476,0.0,-417.7781584344365,77,bear_cross
GLENMARK,116,2015-05-18,908.265,2015-05-28,862.8375000000001,-5269.589999999987,244.27668477334004,0.0,-5513.8666847733275,10,bear_cross
ADANIPORTS,307,2015-05-05,350.4740061187744,2015-06-03,310.2225,-12357.212378463737,241.90035750715214,337.70000000000005,-12261.41273597089,29,bear_cross
CGPOWER,1766,2015-05-18,59.339235620498656,2015-06-03,57.50542370796204,-3238.511837539667,245.12527277313183,0.0,-3483.6371103127985,16,bear_cross
ACC,59,2015-05-26,1502.6472744750977,2015-06-03,1476.3000000000002,-1554.489194030752,210.9707171763273,0.0,-1765.4599112070794,8,bear_cross
ACC,70,2015-06-05,1461.645,2015-06-08,1430.9137500000002,-2151.1874999999873,240.74031868217503,0.0,-2391.927818682162,3,bear_cross
AUROPHARMA,154,2015-05-15,681.950625,2015-06-09,643.88625,-5861.913749999989,242.90945332602251,77.0,-6027.823203326011,25,bear_cross
AXISBANK,186,2015-05-18,564.7082377624512,2015-06-09,550.6698628234864,-2611.137738647454,246.31594752343307,0.0,-2857.4536861708875,22,bear_cross
ASIANPAINT,135,2015-06-04,765.8097744750976,2015-06-09,742.9379878234864,-3087.6911979675065,242.14748538096256,0.0,-3329.838683348469,5,bear_cross
UNITDSPR,145,2015-06-08,726.7924304199219,2015-06-09,706.2200152587891,-2983.0001983642514,246.70701319878975,0.0,-3229.7072115630413,1,bear_cross
HCLTECH,226,2015-05-15,463.65625,2015-06-10,456.35625000000005,-1649.7999999999897,246.75833306695,0.0,-1896.55833306694,26,bear_cross
UPL,340,2015-04-29,317.45832313537596,2015-06-16,341.14500000000004,8053.470133972186,263.8316477537006,0.0,7789.638486218485,48,bear_cross
IDEA,965,2015-06-09,106.38784969329834,2015-06-18,103.06044399261475,-3210.9465011596594,240.4176557230498,0.0,-3451.3641568827093,9,bear_cross
INDUSTOWER,270,2015-04-30,399.89724388122556,2015-07-02,446.88,12685.344152069098,268.71782261296823,0.0,12416.626329456129,63,bear_cross
SHRIRAMFIN,604,2015-06-19,171.32878887176514,2015-07-24,171.05742965698244,-163.90096572875427,245.39927279287838,706.2112960000001,296.9110574783674,35,bear_cross
BIOCON,1357,2015-06-12,74.9870030593872,2015-07-27,77.43924797058106,3327.6963444900657,245.18317478196383,0.0,3082.513169708102,45,bear_cross
MOTHERSON,2629,2015-06-18,39.49838297843933,2015-07-29,40.63175139427185,2979.6255652236982,249.4583379762879,1038.6179980000002,3768.7852252474104,41,bear_cross
TVSMOTOR,445,2015-06-18,231.326875,2015-07-29,234.8114939117432,1550.6554157257292,245.9718285352189,0.0,1304.6835871905103,41,bear_cross
EXIDEIND,491,2015-07-02,151.82862194061278,2015-07-29,140.6475,-5489.93087284087,175.4996715310665,343.7,-5321.730544371937,27,bear_cross
EICHERMOT,53,2015-06-18,1938.4490277099608,2015-07-30,1934.5515243530274,-206.56767791746938,243.69799233810738,0.0,-450.26567025557677,42,bear_cross
GLENMARK,110,2015-06-17,941.3475,2015-07-31,967.6747256469728,2895.994821167009,248.71965596214758,0.0,2647.2751652048614,44,bear_cross
ABREL,154,2015-06-22,669.7702255249023,2015-07-31,700.7437500000001,4769.922769165053,249.76572308880685,847.0,5367.157046076246,39,bear_cross
NTPC,933,2015-07-24,115.203955783844,2015-08-04,112.34343750000001,-2668.86355882644,251.70586960680814,0.0,-2920.569428433248,11,bear_cross
COALINDIA,275,2015-05-28,383.9073872375488,2015-08-12,393.81298782348637,2724.040161132834,253.04942016145515,0.0,2470.9907409713787,76,bear_cross
INDUSTOWER,221,2015-08-05,484.2075,2015-08-13,435.9075,-10674.29999999999,242.34323221849,0.0,-10916.643232218481,8,bear_cross
EICHERMOT,40,2015-08-12,2013.030034790039,2015-08-13,1982.082423706055,-1237.9044433593663,193.2003256134842,0.0,-1431.1047689728505,1,bear_cross
SIEMENS,120,2015-08-04,874.7267736816406,2015-08-18,844.16146774292,-3667.836712646472,245.06727892426403,0.0,-3912.903991570736,14,bear_cross
ITC,490,2015-08-04,213.30410144805907,2015-08-19,201.06632583618162,-5996.510049819952,241.6543315251775,0.0,-6238.164381345129,15,bear_cross
BIOCON,1327,2015-08-19,80.032919216156,2015-08-25,69.79175050735473,-13590.030876579283,237.52485059053885,0.0,-13827.555727169822,6,bear_cross
HCLTECH,216,2015-08-17,489.42051223754885,2015-08-26,454.90986282348643,-7454.300273437481,242.80248796373934,0.0,-7697.102761401221,9,bear_cross
BANKINDIA,600,2015-08-20,175.4375,2015-08-26,139.65,-21472.499999999996,227.253572815,0.0,-21699.753572814996,6,bear_cross
BRITANNIA,6,2015-05-07,1125.3062499999999,2015-08-27,1461.3375,2016.1875000000014,32.453174101675,48.0,2031.7343258983265,112,bear_cross
PNB,691,2015-08-03,151.3775,2015-08-28,148.02899391174319,-2313.8177069854573,245.659088292097,0.0,-2559.4767952775546,25,bear_cross
UNIONBANK,560,2015-08-04,188.2695030593872,2015-08-28,185.1360060882568,-1754.758303833023,248.08358300576816,0.0,-2002.8418868387914,24,bear_cross
TECHM,208,2015-07-27,512.2774999999999,2015-08-31,515.1090243530274,588.9570654297149,253.01298249405914,0.0,335.9440829356558,35,bear_cross
BHARATFORG,186,2015-07-30,558.89375,2015-08-31,585.03375,4862.040000000019,251.66254450909003,0.0,4610.377455490929,32,bear_cross
M&MFIN,590,2015-08-31,163.92963031768798,2015-09-01,152.68185287475586,-6636.18869132995,223.63601715943219,0.0,-6859.824708489383,1,bear_cross
ADANIPORTS,315,2015-08-04,333.080625,2015-09-08,322.8408689117432,-3225.5231678008913,245.42198092484688,0.0,-3470.945148725738,35,bear_cross
HCLTECH,201,2015-09-07,471.17499999999995,2015-09-08,457.8525,-2677.8224999999866,223.265445485665,0.0,-2901.0879454856513,1,bear_cross
SUNPHARMA,117,2015-08-18,909.4178994750974,2015-09-09,854.5083993530274,-6424.4115142822,245.39948807335244,0.0,-6669.811002355553,22,bear_cross
TATASTEEL,4242,2015-09-18,22.349771957397458,2015-09-22,21.668088955879213,-2891.699292440394,223.26951508138768,0.0,-3114.9688075217814,4,bear_cross
ACC,67,2015-09-18,1389.465,2015-09-24,1339.7422256469727,-3331.4258816528263,219.00095197567805,0.0,-3550.4268336285045,6,bear_cross
TATAELXSI,97,2015-09-11,979.9437499999999,2015-09-29,920.19375,-5795.749999999989,220.805943765025,0.0,-6016.555943765014,18,bear_cross
BANKBARODA,85,2015-09-22,194.0338780593872,2015-10-14,173.565,-1739.8546350479128,50.22862088908371,0.0,-1790.0832559369965,22,bear_cross
WIPRO,855,2015-09-18,109.15348218917846,2015-10-20,108.29112419128418,-737.3160881996082,222.2084142151165,0.0,-959.5245024147248,32,bear_cross
ADANIPORTS,294,2015-10-16,331.2761372375488,2015-10-26,314.5117378234863,-4928.733427734373,226.91287724895295,0.0,-5155.646304983326,10,bear_cross
DLF,759,2015-09-11,126.315,2015-10-27,128.52788108825683,1679.5767459869385,230.3819929787673,0.0,1449.1947530081713,46,bear_cross
APOLLOHOSP,68,2015-09-16,1378.4375,2015-10-27,1416.45,2584.850000000003,226.56151070410002,0.0,2358.288489295903,41,bear_cross
MRF,2,2015-09-29,40801.75,2015-11-02,39788.28,-2026.9400000000023,194.78968632436,0.0,-2221.7296863243623,34,bear_cross
SHRIRAMFIN,553,2015-09-16,169.5119564819336,2015-11-03,183.6631958770752,7825.635385513306,232.01248701598325,0.0,7593.622898497322,48,bear_cross
HINDUNILVR,116,2015-10-29,813.0274999999999,2015-11-06,804.6832621765137,-967.9315875243988,224.16052920979263,0.0,-1192.0921167341914,8,bear_cross
ADANIENT,2034,2015-09-24,43.701078481674195,2015-11-09,41.145900878906254,-5197.231244029992,207.70743601184188,0.0,-5404.938680041834,46,bear_cross
INFY,25,2015-10-26,578.4425,2015-11-10,562.340625,-402.54687499999875,47.095540839343755,0.0,-449.6424158393425,15,bear_cross
AMBUJACEM,449,2015-11-09,203.8082530593872,2015-11-13,194.761875,-4061.8237486648504,214.71857582258963,0.0,-4276.54232448744,4,bear_cross
YESBANK,614,2015-09-18,154.9865061187744,2015-11-18,148.75717987060548,-3824.806316375715,223.08904791034328,0.0,-4047.895364286059,61,bear_cross
HCLTECH,216,2015-11-06,439.84687499999995,2015-11-19,423.9375,-3436.42499999999,223.14757890955,0.0,-3659.5725789095404,13,bear_cross
COALINDIA,258,2015-11-10,337.4415061187744,2015-11-19,334.66125,-717.3060786437924,208.2877916948481,0.0,-925.5938703386405,9,bear_cross
UNITDSPR,119,2015-11-03,679.6549220275879,2015-12-01,624.6345121765137,-6547.428772277829,188.48808484700535,0.0,-6735.916857124835,28,bear_cross
NTPC,874,2015-09-18,106.80801828384399,2015-12-07,108.06250253677369,1096.4192370605579,224.164094811619,0.0,872.2551422489389,80,bear_cross
DIVISLAB,82,2015-11-02,1161.8975,2015-12-09,1127.175,-2847.2450000000067,224.35653801667002,0.0,-3071.601538016677,37,bear_cross
TVSMOTOR,402,2015-09-16,232.68025611877437,2015-12-10,271.36986282348636,15553.22189529422,239.5782757559109,0.0,15313.64361953831,85,bear_cross
KOTAKBANK,84,2015-11-18,134.54553173065185,2015-12-10,133.54530487060546,-84.0190562438961,40.39727326435999,0.0,-124.4163295082561,22,bear_cross
MARUTI,21,2015-10-21,4500.2225,2015-12-11,4508.450625,172.79062500001146,225.77438346518875,0.0,-52.9837584651773,51,bear_cross
ABREL,163,2015-11-20,580.7482377624511,2015-12-14,530.6700000000001,-8162.752755279524,217.47698199665547,0.0,-8380.229737276179,24,bear_cross
CONCOR,172,2015-12-01,454.26882629394527,2015-12-14,420.6417743682862,-5783.852931213363,183.17378685196746,0.0,-5967.02671806533,13,bear_cross
DLF,629,2015-12-07,117.79374999999999,2015-12-14,107.23125,-6643.812499999991,173.28903767185,0.0,-6817.1015376718415,7,bear_cross
M&M,146,2015-11-17,641.09875,2015-12-16,626.0559375,-2196.250624999995,221.30492848313125,0.0,-2417.5555534831265,29,bear_cross
WOCKPHARMA,63,2015-11-20,1489.0631057739256,2015-12-16,1454.2344525146484,-2194.2051553344627,221.77550279506033,0.0,-2415.980658129523,26,bear_cross
TECHM,164,2015-12-15,549.37,2015-12-16,521.2436128234864,-4612.727496948233,211.00290364246092,0.0,-4823.7304005906935,1,bear_cross
MRF,2,2015-12-14,39197.75,2015-12-17,38742.9,-909.6999999999971,188.8115209078,0.0,-1098.5115209077971,3,bear_cross
