symbol,qty,entry_date,entry_price,exit_date,exit_price,gross_pnl,charges,dividends,net_pnl,holding_days,exit_reason
LTM,103,2019-04-25,1698.4000244140625,2019-06-20,1734.0999755859375,3677.094970703125,0.0,0.0,3677.094970703125,56,bear_cross
JINDALSTEL,1232,2019-06-18,154.85000610351562,2019-06-20,145.8000030517578,-11149.603759765625,0.0,0.0,-11149.603759765625,2,bear_cross
HINDUNILVR,91,2019-05-21,1772.5,2019-06-26,1756.449951171875,-1460.554443359375,0.0,1183.0,-277.554443359375,36,bear_cross
SHRIRAMFIN,882,2019-06-26,218.05047607421875,2019-07-02,205.52029418945312,-11051.620422363281,0.0,0.0,-11051.620422363281,6,bear_cross
LTM,89,2019-07-02,1841.25,2019-07-08,1665.699951171875,-15623.954345703125,0.0,0.0,-15623.954345703125,6,bear_cross
INDHOTEL,1288,2019-06-25,149.32928466796875,2019-07-09,143.3657989501953,-7680.9696044921875,0.0,0.0,-7680.9696044921875,14,bear_cross
BAJAJFINSV,234,2019-05-20,799.2949829101562,2019-07-10,785.5399780273438,-3218.671142578125,0.0,0.0,-3218.671142578125,51,bear_cross
VEDL,68,2019-06-11,165.1999969482422,2019-07-10,161.5,-251.59979248046875,0.0,0.0,-251.59979248046875,29,bear_cross
HDFCBANK,316,2019-05-20,590.5250244140625,2019-07-11,597.1875,2105.34228515625,0.0,1185.0,3290.34228515625,52,bear_cross
DRREDDY,349,2019-07-08,520.1900024414062,2019-07-11,516.9299926757812,-1137.743408203125,0.0,0.0,-1137.743408203125,3,bear_cross
BAJFINANCE,562,2019-05-21,340.7550048828125,2019-07-12,345.1050109863281,2444.7034301757812,0.0,337.2,2781.903430175781,52,bear_cross
UNIONBANK,2235,2019-06-26,75.55000305175781,2019-07-19,74.94999694824219,-1341.0136413574219,0.0,0.0,-1341.0136413574219,23,bear_cross
CANBK,3543,2019-06-24,54.13999938964844,2019-07-23,52.869998931884766,-4499.611621856689,0.0,0.0,-4499.611621856689,29,bear_cross
ADANIPORTS,35,2019-07-19,412.3999938964844,2019-07-23,407.2000122070313,-181.99935913085739,0.0,0.0,-181.99935913085739,4,bear_cross
BANKBARODA,1201,2019-07-09,124.6500015258789,2019-07-24,112.5,-14592.151832580566,0.0,0.0,-14592.151832580566,15,bear_cross
SBIN,585,2019-05-20,319.25,2019-07-25,339.6000061035156,11904.75357055664,0.0,0.0,11904.75357055664,66,bear_cross
DLF,995,2019-07-17,191.3500061035156,2019-07-25,177.35000610351562,-13929.99999999997,0.0,1990.0,-11939.99999999997,8,bear_cross
HINDALCO,16,2019-07-23,202.3999938964844,2019-07-26,196.75,-90.39990234375045,0.0,0.0,-90.39990234375045,3,bear_cross
DRREDDY,357,2019-07-12,530.6099853515625,2019-08-05,505.8399963378906,-8842.88607788086,0.0,1428.0,-7414.886077880859,24,bear_cross
APOLLOHOSP,137,2019-07-17,1390.199951171875,2019-08-06,1301.6500244140625,-12131.339965820312,0.0,0.0,-12131.339965820312,20,bear_cross
VBL,3251,2019-07-31,56.52000045776367,2019-08-06,52.844444274902344,-11949.233150482178,0.0,0.0,-11949.233150482178,6,bear_cross
INDIGO,118,2019-07-29,1582.449951171875,2019-08-08,1498.949951171875,-9853.0,0.0,0.0,-9853.0,10,bear_cross
UNITDSPR,5,2019-08-08,599.0999755859375,2019-08-22,578.8499755859375,-101.25,0.0,0.0,-101.25,14,bear_cross
SUNPHARMA,445,2019-07-16,422.9500122070313,2019-08-23,414.5499877929688,-3738.0108642578125,0.0,1223.75,-2514.2608642578125,38,bear_cross
BHARTIARTL,508,2019-08-08,359.3531494140625,2019-09-04,330.6421813964844,-14585.171752929688,0.0,0.0,-14585.171752929688,27,bear_cross
MUTHOOTFIN,291,2019-08-08,626.7999877929688,2019-09-05,588.9000244140625,-11028.889343261719,0.0,0.0,-11028.889343261719,28,bear_cross
ASIANPAINT,115,2019-07-23,1404.199951171875,2019-09-11,1540.5999755859375,15686.002807617188,0.0,0.0,15686.002807617188,50,bear_cross
TCS,71,2019-08-05,2205.300048828125,2019-09-12,2154.0,-3642.303466796875,0.0,0.0,-3642.303466796875,38,bear_cross
TATACONSUM,594,2019-08-08,269.3999938964844,2019-09-12,259.3500061035156,-5969.6927490234375,0.0,0.0,-5969.6927490234375,35,bear_cross
SBILIFE,297,2019-04-30,637.25,2019-09-16,798.2999877929688,47831.84637451172,0.0,0.0,47831.84637451172,139,bear_cross
PIDILITIND,300,2019-07-29,621.9500122070312,2019-09-20,647.2750244140625,7597.503662109375,0.0,0.0,7597.503662109375,53,bear_cross
NTPC,1353,2019-09-11,126.3499984741211,2019-09-24,116.0500030517578,-13935.89380645754,0.0,0.0,-13935.89380645754,13,bear_cross
INFY,225,2019-07-17,784.8499755859375,2019-09-26,792.6500244140625,1755.010986328125,0.0,0.0,1755.010986328125,71,bear_cross
COALINDIA,925,2019-09-16,198.1999969482422,2019-10-09,184.39999389648438,-12765.002822875977,0.0,0.0,-12765.002822875977,23,bear_cross
BEL,5387,2019-08-29,34.56666564941406,2019-10-10,35.133331298828125,3052.6278533935547,0.0,0.0,3052.6278533935547,42,bear_cross
GAIL,1917,2019-09-05,84.86666870117188,2019-10-11,84.9000015258789,63.899024963378906,0.0,0.0,63.899024963378906,36,bear_cross
BAJAJFINSV,4,2019-09-12,735.4199829101562,2019-10-30,815.0900268554688,318.68017578125,0.0,0.0,318.68017578125,48,bear_cross
ADANIPORTS,474,2019-09-12,373.3500061035156,2019-10-31,398.1000061035156,11731.5,0.0,0.0,11731.5,49,bear_cross
ABB,130,2019-09-24,1410.1314697265625,2019-11-04,1324.4296875,-11141.231689453125,0.0,0.0,-11141.231689453125,41,bear_cross
DIVISLAB,4,2019-09-04,1639.449951171875,2019-11-14,1672.5,132.2001953125,0.0,0.0,132.2001953125,71,bear_cross
