Date,3_20,3_30,3_40,3_50,3_100,3_200,5_20,5_30,5_40,5_50,5_100,5_200,6_20,6_30,6_40,6_50,6_100,6_200,8_20,8_30,8_40,8_50,8_100,8_200,10_20,10_30,10_40,10_50,10_100,10_200,15_20,15_30,15_40,15_50,15_100,15_200,20_30,20_40,20_50,20_100,20_200
2011-01-18,0.007257076098934778,0.005161705389676197,0.005222832393817933,0.0052218876827483385,-0.0015941932168985762,0.0028665581093934023,0.0,0.0005633391188870629,0.0014554838400531178,0.0004501723198018226,-0.0013059418127574496,0.0008046882496930419,0.0,0.0,-0.001961447926938753,-0.0007458152207668878,-0.001301201961923848,0.0,0.0,0.001777766494617472,0.0024761464260159016,0.00045822855122046313,-0.002009158225883878,0.0,0.0016278620666227983,0.0005744054614891247,0.004000423643397699,0.003154343195097997,-0.001984040903553641,-0.0006890204794772758,0.0006336314712112046,0.004728890863361146,0.007396917584780782,0.0019242907650991459,-0.001984733111083714,-0.0006940286040728605,0.005768280031823947,0.004490574548162041,-0.0003128708693485027,0.0049096638711674245,-0.0006778494995896001
2011-01-19,-0.00419046872138551,-0.004647707367994913,-0.00326446270996672,-0.0027586929879582778,-0.001595074481482106,-0.0006263809997580916,-0.004768227053914997,-0.005008472277519771,-0.0027258182265165187,-0.0037427398701920245,-0.001795928226496879,-0.00045877416691297856,-0.0017615190336630615,-0.005549465875531845,-0.00029502035331741006,-0.006325860002323824,0.0012397602080838066,0.0,0.0,-0.003096398785087162,-0.0007207415714552967,0.0013071449455392958,-0.0013281145809848072,0.0,-0.0032719158000467097,-0.003178939661218516,-0.0026437753055895685,-0.001869400514240449,0.001650448530635007,-0.0010896187636443289,-0.0021451974129143014,-0.0022892923612132243,-0.00944123067881597,-0.0034380082817642155,0.0016412248451787015,-0.0032101864445032158,-0.001571321005807813,-0.0056414862218936435,-0.0044466965843396045,-0.0019085968022440891,-0.004128491652621635
2011-01-20,-0.000818000326044177,0.0004654973626891934,-0.0010740174884916742,0.001303415263419927,0.0004129891774034,0.009549045069939588,-0.0010301584501755112,0.00044345407429036143,-9.20356326944427e-05,-0.002858915692331432,-0.0004638634909231998,0.0018359505013214594,0.00259233491909594,-0.00013923558403794445,-0.00017303713609251314,0.0008914793493526307,-0.0002803476385226933,0.0,-0.0023223739349003125,-0.0014057229614635736,-0.0012422295194903787,0.0004329701693022159,0.001077080464034319,0.0,0.0010166872961587803,8.842816876231119e-05,0.0016620729416907398,0.0006607328296841519,0.0026280833023952788,0.0010264309604668398,0.0019728451065645913,0.0056202981222479576,0.004833641758956286,0.0027730993258678893,0.0025691291303187036,0.003936719294387991,0.009440160235979489,0.0035402272856830397,0.004905297779404849,0.0011218414444911229,0.004675403453790583
2011-01-21,-0.004223976534496465,-0.004649603914864908,-0.0005080078719248426,0.0015898408811392262,-0.0023168092588876643,0.0027784796207823703,-0.0022199611524766905,-0.0009508387706679278,0.0016756511898499138,1.6745916883387224e-05,0.00023836169772351035,-0.0009257427489574033,-0.0031207439903835343,-0.001117778334604247,-0.0012448444144779192,-0.0024693125641865876,0.0005392604893068587,0.0,-0.0032494316076800978,-0.002126269561739891,-0.001670233300140045,0.0012339125407228035,-0.000961009292961168,0.0,-0.001516667694248186,-0.0017109042933657337,0.000786827559630332,0.000905796067369069,-0.002714464819861817,-0.0011432770355972455,0.006884172851675752,-0.002723520871392382,-0.00304407225885317,-0.0003058802778445058,0.0010589167628840546,-0.0012146702834618939,-0.0017839987287538994,-0.0022385740460066916,0.0005388303171647291,-0.0005263792308588533,-0.0014189274705750377
2011-01-24,0.001434477785086763,-0.0018685167571781403,-0.0009390465692989958,-0.0023224034972925134,-0.002053454870691751,0.0015099140466059424,0.0006031805459434381,0.00042745611965999686,0.0009152244823322775,1.8406586334229758e-05,0.00176009423607848,-0.0005909412793125846,0.00012402388121834917,-8.838326439941646e-05,-0.002025603479095084,-0.00011988018612751894,0.0017600580041789993,0.0,-0.0022499538949071196,-0.0009898193124812105,-0.001604512166180072,-0.0017308519784645648,0.0006735333002800825,0.0,4.210796824799523e-05,-0.0010684433997468767,-0.0021785353351473358,-0.0019523186808744208,-0.0001295770203569857,-0.00012518790273141622,0.001859800350289209,0.0008182027250387414,0.0013856847827293794,-0.0020833921869998218,-0.002021723135731679,-0.00012781021072516552,0.0011196709813601213,0.00043632376777558157,-0.003528193875030672,-0.0019218696490291842,-0.00012495578588467282
2011-01-25,-0.0009699057692740265,-0.0038568617183244447,-0.010950169932393727,-0.010559614865991884,-0.0020022628527684994,-0.01303422032238688,-0.007968493885805006,-0.008491362024731108,-0.005357251222459558,-0.004672788801964978,-0.001404063830597213,0.0005861626967667011,0.0022876562407603274,-0.005230206486611655,-0.0017718127127885896,-0.005525183198248462,0.000814033810312198,-0.001443604292582834,-0.0005968803470646211,-0.0026144503861449397,-0.0009258667416256472,-0.005730812877112523,0.000816805013463151,0.0,-0.0017010219516975233,0.00035418720264424053,-0.00934590860431983,-0.010446788822894626,-0.0028469897732886773,0.00037561073011382895,-0.002649096886264468,-0.0030553064846258193,-0.007850844858194206,-0.011095128661274933,-0.0008283716672259356,0.000383479644789686,-0.009592315512198413,-0.0060660939811959524,-0.007996543795624533,-0.003071782340572593,-0.0022859866573553544
2011-01-27,-0.009389737628575756,-0.009179845377795814,-0.017367493656007094,-0.015694445253242595,0.0010778569993263876,-0.014633937536891684,-0.013216369786144155,-0.013889695366055665,-0.016788232804331837,-0.01702727988364716,-0.0026659853244845877,-0.0015118089076260333,-0.02412892649889975,-0.01937528570168978,-0.012346861183941571,-0.007729228167163038,-0.0009057647624380882,-0.00010330557845206201,-0.010704457074519835,-0.012137268118950328,-0.001997547579117964,-0.005025158528258911,-0.000908845727352503,0.0,-0.004199776876962713,-0.0065438783453584115,-0.0032056599768597316,-0.0032648139139727084,-0.0006568279345455785,-0.001616320583487374,-8.32419826237718e-05,-0.006603392300175037,-0.00816887724780091,-0.013441239225468915,-0.0003122437631630781,-0.0016501689596178926,-0.014793450540054764,-0.022468586404236768,-0.011721323884113621,-0.0025040228236093975,-0.0019493194263869862
2011-01-28,-0.020132939360146818,-0.015431488522851033,-0.027197479128273194,-0.019312174673338678,-0.002834936104350816,-0.028062382915106876,-0.027672979303115852,-0.02051123942268318,-0.022288902492183627,-0.017783609528776778,-0.004114899939957839,-0.00795960447160371,-0.024886730801359502,-0.020773143630373636,-0.011908821055444774,-0.013169365405666933,-0.0036941914796085884,-0.007183586396249386,-0.01789101426158446,-0.01614423421332445,-0.0076978615166467534,-0.011069795961596962,-0.0027501193267547297,0.0,-0.011920069484197326,-0.011703968106504314,-0.00678638476556237,-0.005803499080061614,-0.002694917180299239,-0.0023925850018597927,-0.00836516576203128,-0.012208130373298376,-0.00517385315280694,-0.0060403009552988385,-0.002683986551512918,-0.0024427724324437294,-0.020813747582655417,-0.015500784431666692,-0.009275169225104185,-0.0037839891391490132,-0.0023953180240346983
2011-01-31,-0.0016970970123304507,-0.00249623438916613,-0.0029866154361056774,-0.008808157264199368,0.003780325213564195,-0.00027492908580983855,0.006082667292732102,-0.000286736006585242,-0.00047141567993602695,-0.004933392275892179,0.0027636875969014874,-0.0026749468091177286,0.005053136861079555,0.00011900832331623867,0.00698459257793016,-0.0020940536380693597,0.0027654796175264895,-0.0031649640527368073,0.011919656139789181,0.002259524209807795,0.0025821147818034795,-0.003631843923499245,0.003754473121630353,0.0,0.005714728978586381,0.004999241644130237,-0.003880718651673276,-0.004025370933096295,0.0036789073025882413,-0.0012805882000980207,-0.001213307693196275,-0.0017282795496045278,-0.006557674159044069,-0.008891317325707027,-0.003784388842056563,-0.0014736577335143775,-0.008794040504728207,-0.004044877865089558,-0.0035045705728036225,-0.007845332223355928,-0.0014449610503826094
2011-02-01,-0.013406902229286088,-0.008675822078671458,-0.004075494165153404,-0.009061730330091722,-0.00011030549912205423,-0.012867105766918852,-0.016922570637304957,-0.00966915414061209,-0.010895513691400516,-0.00867796982180924,0.0005783908553966821,-0.01015708609354904,-0.013985823709012024,-0.009918186887774127,-0.010804877766284582,-0.012420369908949014,-0.0009532556389595381,-0.009583681648062004,-0.017378164480062908,-0.01750217628756856,-0.005596688122482929,-0.015984177973344837,-0.00010955398663836657,-0.0020242060575556,-0.0164456548626154,-0.008389537124956048,-0.01079873729183034,-0.011892571368867344,-0.00010735708919706877,0.0,-0.0034612830847530196,-0.009093817533784465,-0.002421113060437685,-0.003588074911990091,0.0,-0.0008296947137345079,-0.01460685232200587,-0.00827157619165475,-0.004826519205007762,-0.002622967647880725,-0.0008135146066999832
2011-02-02,0.006372547481269697,0.0037249168438049374,-0.0030927551516822804,-0.004607310554489374,-0.0032163549762691535,-0.0029570224162134284,0.0013559456339786724,0.0036807643829004366,0.004783661357707691,-0.002387192532899318,-0.0017233246928065604,0.0009124036249581469,0.0032363600525651126,0.004932242537068587,0.005455620111370907,0.00011748624067697833,-0.0010392985639460228,0.0005554660140696388,-0.004404154848817732,-0.002286918599659238,-0.005839764800169456,0.0009112319114896739,-0.0017194118194299168,8.028580603047786e-05,-0.005705613343804927,0.002026671207086217,0.0017497447771923635,0.003342298682309064,-0.0016849285741026288,-0.001487107694109313,0.0029807888971276064,0.0020481119820188187,0.0007626214603646542,-0.002062844049107726,-0.003006429644582642,-0.00046766361009786817,-0.00026306056037128656,0.0006233646388347225,-0.0025206166267521812,-0.0013574325239995577,-0.0008790183161223597
2011-02-03,0.00300221207781326,0.00506357996846063,0.005183102063003986,0.004284025967447258,0.0018450236295481925,0.002338387792655716,0.010628774951665587,0.009600045820625125,0.007516185803766895,0.00044846218678662453,0.0013577288318324943,0.0006191548622374032,0.012237936727446108,0.009050519848435856,0.009024730710821549,0.006276331230272936,0.0013522554943627974,9.25709980219569e-05,0.014262678715483368,0.01591798811705858,0.016010227882910177,0.013000144782173484,0.001737850084398973,9.1751247996541e-05,0.019696695775133444,0.015669396199181396,0.013042038602730788,0.012635766042665697,0.0017029382309561303,9.25849131290235e-05,0.015677250605836468,0.011186975350907291,0.009931578845469469,0.006215714881507628,0.0016865467726698835,0.0,0.005035603087370166,0.0027081588586612693,0.004975491428676815,-0.0010410066580300859,0.0005120092982753288
2011-02-04,-0.019387463138917038,-0.0126584547490598,-0.012716242856351756,-0.0046433370938948615,-0.002541010653586917,-0.005498397577720193,-0.010528380340162347,-0.010646072836293374,-0.006730075509173927,-0.004820055952902136,-0.002526920007476896,-8.368735247010761e-07,-0.010670556653804342,-0.01063051552350891,-0.00662842011157061,-0.006617345327655899,-0.002518145757172241,-0.00015041094019907497,-0.015868595193467505,-0.010972755842620252,-0.012499598544635782,-0.01046534974560076,-0.002371180935401118,-0.00014907911853956346,-0.01524082870002963,-0.012443675387393327,-0.016007222840948687,-0.01005479343764859,-0.002323627013158025,-0.00015043354760979621,-0.014671648317473585,-0.0084271982343318,-0.007358563320688405,-0.004061651013509082,-0.0023012988358082076,0.0,-0.005044195439482535,-0.004447053669494383,-0.006702594617445712,0.0,-9.130378809651951e-05
2011-02-07,-0.010678476284690985,-0.0075111996048604635,-0.006207465116027322,-0.00908894468871202,-0.0023424767121419388,-0.0005863501333391863,-0.006376969576671443,-0.005638088072656533,-0.00893420834344083,-0.003739940185023549,-0.0023295328067036714,-0.001789516176535555,-0.003447856568961294,-0.005688372658505192,-0.008782014412050176,-0.0039457537661592434,-0.002321983847753173,-0.0004860198419504025,-0.006993977494490378,-0.004462180265231486,-0.009208839364633792,-0.00589901026974482,-0.0034243257822662576,-0.00048171571178778905,-0.018521087525957713,-0.010243736034284745,-0.008125796956818365,-0.006232123336037176,-0.0018033498679037585,-0.0004860929038122963,-0.012652707185065504,-0.0027074821892775214,-0.004871120123884132,-0.0023512329538583066,-0.0017859811627858324,0.0,0.00018064798003991633,-0.0025525199129005083,0.0002865141975392227,0.0,0.0
2011-02-08,-0.012843902672699636,-0.01502113912692371,-0.01950468811223971,-0.007712562212436658,-0.00976183054282509,-0.011959612485464732,-0.009952837783617108,-0.011569200808489,-0.011818258544125437,-0.005568772336756345,-0.00548056950150666,-0.003237659927241676,-0.015683458925602745,-0.011514650450647257,-0.006886023049516132,-0.006058314732286796,-0.005459916034524448,0.0006251882267163111,-0.022355806223707586,-0.015483686305164501,-0.011432937649044517,-0.006254407463681444,-0.005469870306014424,0.0006196489706180586,-0.02615200264923634,-0.015874129966363726,-0.014469410708655928,-0.01334790204259495,-0.0056035518959508535,0.0006252822550383286,-0.024030491840730694,-0.014635556754013734,-0.013520478178948303,-0.008852304702027025,-0.005904143242979942,0.0,-0.00798685830074164,-0.004675704658602897,-0.0025320813351452642,0.0,0.0
2011-02-09,-0.013045104245054895,-0.007534781405626023,-0.005798133610592893,-0.008101254347531284,-0.001199268522433461,-0.00483310873897691,-0.02339638067556049,-0.00994950865560651,-0.010977552167638627,-0.0035770074185070833,-0.0007143850799805618,-0.0009110607547194727,-0.02217204386468119,-0.004365498016741354,-0.010510109338315976,-0.0016474249492646198,-0.0007121445124161907,-0.00024297618020197032,-0.016827970988720575,-0.0038587029666262707,-0.007802099182654398,-0.010374928084282864,-0.0007137868862086005,-0.00024082471004172046,-0.022692572588519422,-0.015284264217246046,-0.01720920971430351,-0.009924155304450677,-0.004258027984559987,-0.0002430127009885874,-0.024836821379693896,-0.00991285527191721,-0.010197008404609909,-0.01016527079327334,-0.003975537230514248,0.0,-0.00721925390843392,-0.00778725786147938,-0.0061872699461401615,0.0,0.0
2011-02-10,-0.005580402098474768,-0.007815295788660137,-0.007875057446664058,0.00015772252268586584,-3.522843595449299e-05,-0.0006507172914416159,-0.003620564759424738,-0.010456318423239908,-0.001112438181584241,-0.004761399567550839,-3.487186016504218e-05,-3.493681700084128e-05,-0.007774470273445022,-0.006273831911924432,-0.0027518179648540197,-3.4971868590805144e-05,-3.480249952625414e-05,-3.472275700555638e-05,-0.004854833741934073,-0.010248779063009583,-0.005301661202135044,-0.005799270210529173,-3.488492837366852e-05,-3.441522492286797e-05,-0.0046224064976916335,-0.008274321671661977,-0.004284855466161086,-0.005815592695712413,-0.0005787572116978668,-3.4727977314075176e-05,-0.005533853315254578,-0.007402736527140297,0.0006773767214101056,-0.003774635210224475,-0.0005382815943361097,0.0,-0.007492154315280497,-0.0028333525383704705,-0.0014500499889433804,0.0,0.0
2011-02-11,-0.00037397245671910717,0.00010216865641599071,0.00011261859494426929,-2.310096865565381e-05,-0.00036987192899551324,-0.0003734550116376578,0.00154469288018233,-0.0003136543472574971,-0.00023201389427141006,-0.0013911910979681474,-0.0003661280223812291,-0.0003668100436046151,0.002749149365450343,-0.00011030448028892526,-0.0015943830143198001,-0.00036717807154718063,-0.0003653997630557182,-0.00036456249819338815,0.004116567593619891,-0.0002546122464710532,-0.00037941011618980447,-0.001331570164953666,-0.0003662652334229799,-0.0003613335344659907,0.009165724307114376,0.0003633651249597136,-0.0005875249081901401,-0.0013589548139604224,-0.00036924025759421664,-0.00036461730936032666,0.004463351978597929,0.006787031786927189,0.0003118534608410606,0.0005523788052477219,-0.0007129412541245772,0.0,0.0007093385260228402,-0.00152074805315916,0.0010840125444468995,0.0,0.0
2011-02-14,-0.0007923992116538603,0.006788024444327023,0.006770718625941141,0.006720501017868141,-0.00018207004426173956,-0.00018383448131875646,0.007066032759662111,0.006802670274365097,0.006727394991610902,0.006533855611019712,-0.00018022642528636723,-0.0001805622732513612,0.011027426945294572,0.006764071733730503,0.006535128756113062,0.005608366092503925,-0.00017986780878143094,-0.00017945551536080462,0.009655014731209777,0.0056015214119231604,0.005601457681462474,-0.0001859607685497089,-0.0001802939921339286,-0.0001778654867512497,0.016099773653342586,0.001077651947046121,-0.0001863834819882948,-0.00018539864043654042,-0.00018175898815708802,-0.00017948250594268522,0.011753739762419224,0.014296861261209104,0.005157115487401498,0.004402373640827628,-0.0001790420998695197,0.0,0.0012646866357759468,-0.0005076911423357311,0.0032304030520975413,0.0,0.0
2011-02-15,-0.0006332210509432112,-0.00045885497617015325,-0.0019563767289466627,-0.001949109986951414,-0.0024951289556123246,0.0009713062187541865,-0.004136935679740605,-0.001967519784558891,-0.0019505580046107474,-0.0019090795074447886,-0.0005175173285386636,0.0009794535501461699,-0.00407842663668645,-0.0019574937512607526,-0.001909911700235023,-0.0018976138233979256,-0.0005164873816648763,0.000981243418280986,-0.0050382434149273125,-0.0012918649561863838,-0.0019146126486540016,-0.002116309502077973,-0.0005177113806588141,-0.0005107367248562422,0.0015712437010970692,-0.0021053138463869026,-0.0021177467514491566,-0.0021146708026543726,-0.0005219188585905421,-0.0005153807924435094,0.0027479204382034883,0.008422702996720544,-0.0005719319427643921,-0.00033594818604487653,-0.000514115947853333,0.0,-0.00326005305753585,-0.002098915570146409,-0.0003618127200709642,0.0,0.0
2011-02-16,0.002305748217048764,0.0009524908416715938,-0.0022361544216517037,-0.00013579287463039158,-0.0017229877096389679,-0.004147904452069362,-0.0007395555530421705,3.285181345602517e-05,-0.00023234132423577414,0.0018883533137528108,-0.0006398230742692412,-0.0010309029460170427,-0.00016017924428735064,2.550233711451355e-05,0.0018899973301342854,0.0011289390012940714,0.00016837755515819453,-0.0010308235714583391,-0.001649006171632883,0.0011268690252312918,0.0018886780809066472,0.001832971512266246,0.00016877679184412742,0.00016650185333455525,0.0015006656117926287,0.0008661097420465946,0.0018352130721017712,0.0010781327205788838,0.0001701491693395507,0.00016801661533261125,0.001899661840368605,0.003816214257003514,0.001893214993751391,0.00016871821922737062,0.0001676040578149074,0.0,-0.0012821588669756911,0.00016894096912900558,-2.8464243519876753e-05,0.0,0.0
2011-02-17,0.0077965435397895355,0.010514763193100407,0.00458993326391588,0.0047050166089261936,0.0027629249886531593,0.003263673331561412,0.0051467118032892945,0.009612891728759232,0.007223676763649323,0.003224302374574828,0.0011796309950020678,0.0005937842498224821,0.009136673555723007,0.00876324559552466,0.003588210429864569,0.0030369925809745624,0.0003947604845753183,0.0016698894725779567,0.0022708011471426204,0.008722049792551756,0.002671333382083363,0.002576765026778949,0.00039569633539127125,0.000390363641457947,0.0021377754486389122,0.008607880010243596,0.0025793376894505116,0.002037845952131523,0.00039891332012564895,0.00039391440479663586,0.0016855921097780335,0.008988290206688232,0.002174078696183468,0.00048495058773667665,0.0003929473271324646,0.0,0.008046161706245503,0.000485468676183487,0.0013096967453070096,0.0005145709864444736,0.0
2011-02-18,-0.014397014400084118,-0.01809344938107582,-0.016049017237651175,-0.017106822311322878,-0.011513865602244322,-0.016731189994082296,-0.01825560295568185,-0.018614683803908072,-0.02140164684338819,-0.017534023932617604,-0.004140884551488089,-0.025203853078948568,-0.012633469423728894,-0.022551395178934563,-0.017102643138417917,-0.013083471572651217,0.00024372342176892658,-0.012499974868828034,-0.02072859975429564,-0.01256178429096233,-0.01316989430403992,-0.011944590496994256,0.0002443009834902643,0.00024100988904307563,-0.011388675258846015,-0.011208373402596727,-0.013070646391686092,-0.004389327390689535,0.00024628634215617673,0.0002432012614466128,-0.007023492515948027,-0.014188521408249555,-0.004556696862294984,-0.005283764397207791,0.0002426044258847515,0.0,-0.019056180624834496,-0.009763708878321453,-0.010055636509940902,0.0002445362121865635,0.0
