symbol,qty,entry_date,entry_price,exit_date,exit_price,gross_pnl,charges,dividends,net_pnl,holding_days,exit_reason
EICHERMOT,60,2015-08-20,2130.112048950195,2015-08-26,1864.3225076293945,-15947.372479248028,283.1420309767321,0.0,-16230.51451022476,6,bear_cross
BRITANNIA,99,2015-05-07,1125.3062499999999,2015-08-27,1461.3375,33267.09375000002,297.7073726776375,792.0,33761.386377322386,112,bear_cross
PNB,836,2015-08-03,151.3775,2015-08-28,148.02899391174319,-2799.351089782695,293.98943243443296,0.0,-3093.340522217128,25,bear_cross
INFY,10,2015-07-22,553.88125,2015-08-31,566.0064253234864,121.2517532348636,27.78860381206637,0.0,93.46314942279724,40,bear_cross
ADANIPORTS,384,2015-08-04,333.080625,2015-09-08,322.8408689117432,-3932.06633789061,295.8208910321942,0.0,-4227.887228922805,35,bear_cross
HCLTECH,252,2015-09-07,471.17499999999995,2015-09-08,457.8525,-3357.269999999983,276.02264807157997,0.0,-3633.2926480715632,1,bear_cross
TORNTPHARM,177,2015-06-11,643.9057377624512,2015-09-11,707.975625,11340.37004104615,280.66931848976907,553.125,11612.825722556381,92,bear_cross
TATASTEEL,5260,2015-09-18,22.349771957397458,2015-09-22,21.668088955879213,-3585.652587985967,273.16867735221575,0.0,-3858.821265338183,4,bear_cross
BANKBARODA,102,2015-09-22,194.0338780593872,2015-10-14,173.565,-2087.825562057495,57.20634506690043,0.0,-2145.0319071243957,22,bear_cross
RECLTD,1187,2015-09-21,98.49562499999999,2015-10-19,97.1440282058716,-1604.345394630391,273.78799536872054,0.0,-1878.1333899991114,28,bear_cross
WIPRO,1061,2015-09-18,109.15348218917846,2015-10-20,108.29112419128418,-914.9618357658296,272.05039471606847,0.0,-1187.0122304818983,32,bear_cross
TECHM,208,2015-09-21,554.3824999999999,2015-10-20,543.5377743530273,-2255.702934570305,269.5464626681792,0.0,-2525.249397238484,29,bear_cross
ADANIPORTS,359,2015-10-16,331.2761372375488,2015-10-26,314.5117378234863,-6018.419389648436,273.689193647531,0.0,-6292.108583295967,10,bear_cross
DLF,936,2015-09-11,126.315,2015-10-27,128.52788108825683,2071.2566986083984,280.53012572875656,0.0,1790.7265728796417,46,bear_cross
APOLLOHOSP,84,2015-09-16,1378.4375,2015-10-27,1416.45,3193.050000000004,276.2606896933,0.0,2916.7893103067036,41,bear_cross
AXISBANK,25,2015-10-19,503.255,2015-11-02,476.6054878234864,-666.2378044128402,42.6400349807753,0.0,-708.8778393936155,14,bear_cross
SHRIRAMFIN,685,2015-09-16,169.5119564819336,2015-11-03,183.6631958770752,9693.598985671997,283.7317786726013,0.0,9409.867206999395,48,bear_cross
BOSCHLTD,5,2015-10-20,21253.0,2015-11-05,20203.365,-5248.174999999992,246.31515894595003,0.0,-5494.490158945942,16,bear_cross
HINDUNILVR,144,2015-10-29,813.0274999999999,2015-11-06,804.6832621765137,-1201.5702465820123,274.5654845362943,0.0,-1476.1357311183065,8,bear_cross
JSWSTEEL,1276,2015-10-30,92.33024847030639,2015-11-06,86.38849084854127,-7581.682725372293,269.5873763640042,0.0,-7851.270101736298,7,bear_cross
AMBUJACEM,567,2015-11-05,209.52249999999998,2015-11-06,207.57975608825683,-1101.5357979583664,278.5032738310732,0.0,-1380.0390717894395,1,bear_cross
INFY,200,2015-10-26,578.4425,2015-11-10,562.340625,-3220.37499999999,269.38432671475005,0.0,-3489.75932671474,15,bear_cross
SHREECEM,10,2015-09-16,11528.75,2015-11-13,11886.210000000001,3574.6000000000095,275.54132493760005,140.0,3439.0586750624093,58,bear_cross
AMBUJACEM,558,2015-11-09,203.8082530593872,2015-11-13,194.761875,-5047.878957138055,263.1200563674945,0.0,-5310.99901350555,4,bear_cross
HCLTECH,235,2015-11-06,439.84687499999995,2015-11-19,423.9375,-3738.703124999989,241.42694927659375,0.0,-3980.130074276583,13,bear_cross
COALINDIA,331,2015-11-10,337.4415061187744,2015-11-19,334.66125,-920.2647753143228,262.8815467092819,0.0,-1183.1463220236046,9,bear_cross
BANKBARODA,685,2015-11-23,172.53025611877442,2015-11-24,168.57750000000001,-2707.637941360466,275.4665383144491,0.0,-2983.1044796749147,1,bear_cross
UNITDSPR,22,2015-11-03,679.6549220275879,2015-12-01,624.6345121765137,-1210.4490167236322,47.35057030784972,0.0,-1257.799587031482,28,bear_cross
NTPC,1084,2015-09-18,106.80801828384399,2015-12-07,108.06250253677369,1359.8609301757947,274.3392205672712,0.0,1085.5217096085235,80,bear_cross
DIVISLAB,101,2015-11-02,1161.8975,2015-12-09,1127.175,-3506.972500000008,272.787199264435,0.0,-3779.759699264443,37,bear_cross
TVSMOTOR,498,2015-09-16,232.68025611877437,2015-12-10,271.36986282348636,19267.42413894657,293.1277147423971,0.0,18974.296424204174,85,bear_cross
KOTAKBANK,858,2015-11-18,134.54553173065185,2015-12-10,133.54530487060546,-858.1946459197959,271.2821483431056,0.0,-1129.4767942629014,22,bear_cross
MARUTI,26,2015-10-21,4500.2225,2015-12-11,4508.450625,213.9312500000142,275.87780809975754,0.0,-61.94655809974333,51,bear_cross
DLF,125,2015-12-07,117.79374999999999,2015-12-14,107.23125,-1320.3124999999982,46.72891845625,0.0,-1367.0414184562483,7,bear_cross
BPCL,784,2015-11-09,148.33657619476318,2015-12-16,149.625,1010.124263305665,275.1243688610052,0.0,734.9998944446597,37,bear_cross
M&M,182,2015-11-17,641.09875,2015-12-16,626.0559375,-2737.7918749999944,272.09080125979375,0.0,-3009.882676259788,29,bear_cross
TECHM,210,2015-12-15,549.37,2015-12-16,521.2436128234864,-5906.54130706786,265.88396198119995,0.0,-6172.425269049059,1,bear_cross
BAJAJ-AUTO,45,2015-12-18,2496.475625,2016-01-11,2354.0001525878906,-6411.3962585449235,258.6272808223454,0.0,-6670.023539367269,24,bear_cross
CUMMINSIND,110,2015-12-21,1030.57,2016-01-12,986.4776371765138,-4850.1599105834775,262.5191103202012,0.0,-5112.679020903679,22,bear_cross
GODREJCP,258,2015-12-16,441.40073776245123,2016-01-13,423.9375,-4505.515342712417,264.0306351615288,0.0,-4769.545977873946,28,bear_cross
CGPOWER,1768,2015-11-24,66.56344694137573,2016-01-14,62.58552989959717,-7032.9573298644955,269.8691308214903,0.0,-7302.826460685986,51,bear_cross
KOTAKBANK,813,2015-12-17,139.72845489501952,2016-01-15,135.54030487060547,-3404.965969848628,264.5446064880964,0.0,-3669.5105763367246,29,bear_cross
JSWSTEEL,1249,2015-12-02,94.86156249999999,2016-01-18,97.11161584854126,2810.3166323280484,281.85581842962563,0.0,2528.4608138984227,47,bear_cross
TVSMOTOR,390,2016-01-13,294.4342622375488,2016-01-19,275.2601371765137,-7477.908773803694,263.05611570712915,0.0,-7740.964889510823,6,bear_cross
GAIL,1202,2015-11-24,68.13870246887207,2016-01-20,63.66546870231629,-5376.826987400047,191.98020252875506,0.0,-5568.807189928802,57,bear_cross
NTPC,1009,2015-12-18,113.533125,2016-01-21,110.47312500000001,-3087.539999999988,267.0001351063375,0.0,-3354.5401351063256,34,bear_cross
SUNPHARMA,144,2015-12-17,793.0276127624511,2016-01-22,777.0525,-2300.416237792957,267.0181126779728,0.0,-2567.4343504709295,36,bear_cross
BPCL,710,2016-01-18,155.47938869476317,2016-01-25,146.89018547058106,-6098.334289169301,254.61136232015917,0.0,-6352.945651489461,7,bear_cross
RELIANCE,505,2015-12-17,224.58300659179687,2016-01-27,229.8586208724976,2664.1852117538647,270.4296005948467,0.0,2393.7556111590184,41,bear_cross
JSWSTEEL,978,2016-01-27,110.77624999999999,2016-02-05,101.37093750000001,-9198.39562499998,246.83182023632125,0.0,-9445.2274452363,9,bear_cross
GAIL,1576,2016-02-01,69.17253059387207,2016-02-08,63.534548349380486,-8885.460017318732,248.66207125500068,0.0,-9134.122088573731,7,bear_cross
HCLTECH,251,2016-02-01,433.98224388122554,2016-02-12,405.9825,-7027.935714187607,250.39693221993065,0.0,-7278.332646407538,11,bear_cross
TVSMOTOR,372,2016-02-01,294.23375,2016-02-12,275.70899391174316,-6891.209264831537,251.70771550486816,372.0,-6770.916980336406,11,bear_cross
INFY,193,2016-01-18,571.3748872375488,2016-02-15,546.7546875,-4751.698549346913,255.7524886002921,0.0,-5007.451037947205,28,bear_cross
ASIANPAINT,16,2016-02-05,891.2225,2016-02-16,852.9123628234863,-612.9621948242184,46.428949544036186,0.0,-659.3911443682546,11,bear_cross
AMBUJACEM,524,2016-02-16,199.3972438812256,2016-02-17,193.51500000000001,-3082.2957937622023,244.60001146960803,0.0,-3326.8958052318103,1,bear_cross
TITAN,299,2016-02-01,365.41125,2016-02-19,332.1675,-9939.881249999993,248.10673639852752,0.0,-10187.98798639852,18,bear_cross
BAJAJ-AUTO,43,2016-02-18,2375.9751739501953,2016-03-01,2199.5873474121095,-7584.676541137691,234.77382843254324,0.0,-7819.450369570234,12,bear_cross
APOLLOHOSP,72,2016-02-02,1510.6672744750977,2016-03-11,1400.49,-7932.763762207031,249.0989522551872,0.0,-8181.862714462219,38,bear_cross
SUNPHARMA,132,2016-01-28,819.0424999999999,2016-03-18,822.9873628234864,520.7218927002127,256.4126569071385,0.0,264.3092357930742,50,bear_cross
BHARTIARTL,351,2016-02-15,296.84833290100096,2016-04-11,306.9649477386475,3550.9318080139296,250.83529632279226,0.0,3300.096511691137,56,bear_cross
ONGC,714,2016-03-18,142.85625,2016-04-11,138.71899898529054,-2953.9972245025465,239.2049112376677,0.0,-3193.202135740214,24,bear_cross
HINDZINC,679,2016-01-28,159.39749999999998,2016-04-12,160.14862804412843,510.0159419632174,256.66250425111826,16296.0,16549.3534377121,75,bear_cross
ULTRACEMCO,38,2016-02-01,2867.1499999999996,2016-05-05,3191.7007012939453,12332.926649169935,270.5313016838088,0.0,12062.395347486126,94,bear_cross
